,ticker,company,industry,location,dividend,dividend_prc,latitude,longitude
270,NDSN,Nordson Corporation,Industrials,"Westlake, Ohio",1.53,0.92,41.4553232,-81.9179173
271,NSC,Norfolk Southern Railway,Industrials,"Atlanta, Georgia",3.76,2.13,33.748752,-84.38768449999999
272,NTRS,Northern Trust,Financials,"Chicago, Illinois",2.8,3.83,41.8781136,-87.6297982
273,NOC,Northrop Grumman,Industrials,"West Falls Church, Virginia",5.54,1.67,38.8645565,-77.1877587
274,NRG,NRG Energy,Utilities,"Houston, Texas",0.93,3.01,29.7604267,-95.3698028
275,NUE,Nucor,Materials,"Charlotte, North Carolina",1.61,4.0,35.2270869,-80.8431267
276,NVDA,Nvidia,Information Technology,"Santa Clara, California",0.64,0.85,37.3541079,-121.9552356
277,NXPI,NXP Semiconductors,Information Technology,"Eindhoven, Netherlands",1.5,1.41,51.42314229999999,5.462289699999999
278,OXY,Occidental Petroleum,Energy,"Houston, Texas",1.6,8.87,29.7604267,-95.3698028
279,ODFL,Old Dominion,Industrials,"Thomasville, North Carolina",0.7,0.49,35.8826369,-80.0819879
280,OMC,Omnicom Group,Communication Services,"New York City, New York",2.6,4.89,40.7127753,-74.0059728
281,OKE,ONEOK,Energy,"Tulsa, Oklahoma",3.72,11.82,36.1539816,-95.99277500000001
282,ORCL,Oracle Corporation,Information Technology,"Austin, Texas",0.96,1.86,30.267153,-97.7430608
283,OTIS,Otis Worldwide,Industrials,"Farmington, Connecticut",0.4,0.73,41.7360305,-72.79502699999999
284,PCAR,Paccar,Industrials,"Bellevue, Washington",3.58,7.59,47.6101497,-122.2015159
285,PKG,Packaging Corporation of America,Materials,"Lake Forest, Illinois",3.16,3.63,42.2586342,-87.840625
286,PARA,Paramount Global,Communication Services,"New York City, New York",0.96,4.29,40.7127753,-74.0059728
287,PH,Parker Hannifin,Industrials,"Cleveland, Ohio",3.52,1.94,41.49932,-81.6943605
288,PAYX,Paychex,Industrials,"Penfield, New York",2.48,3.63,43.1303407,-77.475551
289,PNR,Pentair,Industrials,"Worsley, United Kingdom",0.75,2.05,53.50754,-2.391199
290,PEP,PepsiCo,Consumer Staples,"Purchase, New York",3.96,3.17,41.0400135,-73.7144477
291,PFE,Pfizer,Health Care,"New York City, New York",1.5,4.8,40.7127753,-74.0059728
292,PM,Philip Morris International,Consumer Staples,"New York City, New York",4.71,7.69,40.7127753,-74.0059728
293,PSX,Phillips 66,Energy,"Houston, Texas",3.6,5.19,29.7604267,-95.3698028
294,PNW,Pinnacle West,Utilities,"Phoenix, Arizona",3.13,4.22,33.4483771,-112.0740373
295,PXD,Pioneer Natural Resources,Energy,"Irving, Texas",2.09,2.85,32.8140177,-96.9488945
296,PNC,PNC Financial Services,Financials,"Pittsburgh, Pennsylvania",4.6,4.4,40.44062479999999,-79.9958864
297,POOL,Pool Corporation,Consumer Discretionary,"Covington, Louisiana",2.26,1.01,30.4754702,-90.1009108
298,PPG,PPG Industries,Materials,"Pittsburgh, Pennsylvania",2.07,1.96,40.44062479999999,-79.9958864
299,PPL,PPL Corporation,Utilities,"Allentown, Pennsylvania",1.66,6.46,40.6022939,-75.4714098
300,PFG,Principal Financial Group,Financials,"Des Moines, Iowa",2.23,5.71,41.5868353,-93.6249593
301,PG,Procter & Gamble,Consumer Staples,"Cincinnati, Ohio",3.07,2.75,39.1031182,-84.5120196
302,PGR,Progressive Corporation,Financials,"Mayfield Village, Ohio",2.65,3.9,41.5519952,-81.4392828
303,PLD,Prologis,Real Estate,"San Francisco, California",2.27,2.73,37.7749295,-122.4194155
304,PRU,Prudential Financial,Financials,"Newark, New Jersey",4.3,6.74,40.735657,-74.1723667
305,PEG,Public Service Enterprise Group,Utilities,"Newark, New Jersey",1.94,4.01,40.735657,-74.1723667
306,PSA,Public Storage,Real Estate,"Glendale, California",8.0,4.39,34.1425078,-118.255075
307,PHM,PulteGroup,Consumer Discretionary,"Atlanta, Georgia",0.48,1.38,33.748752,-84.38768449999999
308,PWR,Quanta Services,Industrials,"Houston, Texas",0.2,0.51,29.7604267,-95.3698028
309,QCOM,Qualcomm,Information Technology,"San Diego, California",2.54,3.01,32.715738,-117.1610838
310,DGX,Quest Diagnostics,Health Care,"Secaucus, New Jersey",2.18,2.35,40.7895453,-74.05652979999999
311,RL,Ralph Lauren Corporation,Consumer Discretionary,"New York City, New York",1.38,1.61,40.7127753,-74.0059728
312,RJF,Raymond James,Financials,"St. Petersburg, Florida",1.48,3.21,27.7676008,-82.64029149999999
313,RTX,RTX Corporation,Industrials,"Waltham, Massachusetts",15.7,33.01,42.3764852,-71.2356113
314,O,Realty Income,Real Estate,"San Diego, California",2.78,5.21,32.715738,-117.1610838
315,REG,Regency Centers,Real Estate,"Jacksonville, Florida",2.37,5.53,30.3321838,-81.65565099999999
316,RF,Regions Financial Corporation,Financials,"Birmingham, Alabama",0.62,5.14,33.5185892,-86.8103567
317,RSG,Republic Services,Industrials,"Phoenix, Arizona",1.64,2.04,33.4483771,-112.0740373
318,RMD,ResMed,Health Care,"San Diego, California",1.56,0.97,32.715738,-117.1610838
319,RVTY,Revvity,Health Care,"Waltham, Massachusetts",0.28,0.31,42.3764852,-71.2356113
320,RHI,Robert Half,Industrials,"Menlo Park, California",1.33,2.62,37.4529598,-122.1817252
321,ROK,Rockwell Automation,Industrials,"Milwaukee, Wisconsin",4.08,2.16,43.0389025,-87.9064736
322,ROL,"Rollins, Inc.",Industrials,"Atlanta, Georgia",0.44,1.63,33.748752,-84.38768449999999
323,ROP,Roper Technologies,Information Technology,"Sarasota, Florida",2.0,0.58,27.336465,-82.5310117
324,ROST,Ross Stores,Consumer Discretionary,"Dublin, California",0.54,0.63,37.7159396,-121.9101221
325,RCL,Royal Caribbean Group,Consumer Discretionary,"Miami, Florida",1.56,1.81,25.7616798,-80.1917902
326,SPGI,S&P Global,Financials,"New York City, New York",2.58,0.88,40.7127753,-74.0059728
327,SBAC,SBA Communications,Real Estate,"Boca Raton, Florida",1.76,0.66,26.3683064,-80.1289321
328,SLB,Schlumberger,Energy,"Houston, Texas",1.25,4.52,29.7604267,-95.3698028
329,STX,Seagate Technology,Information Technology,"Dublin, Ireland",2.6,5.99,53.3498053,-6.2603097
330,SEE,Sealed Air,Materials,"Charlotte, North Carolina",0.64,1.92,35.2270869,-80.8431267
331,SRE,Sempra Energy,Utilities,"San Diego, California",4.1,3.85,32.715738,-117.1610838
332,SHW,Sherwin-Williams,Materials,"Cleveland, Ohio",5.15,2.74,41.49932,-81.6943605
333,SPG,Simon Property Group,Real Estate,"Indianapolis, Indiana",5.5,6.04,39.768403,-86.158068
334,SWKS,Skyworks Solutions,Information Technology,"Irvine, California",1.82,1.64,33.6845673,-117.8265049
335,SJM,J.M. Smucker Company (The),Consumer Staples,"Orrville, Ohio",3.54,3.55,40.8436663,-81.7640212
336,SNA,Snap-on,Industrials,"Kenosha, Wisconsin",4.32,3.13,42.5847425,-87.82118539999999
337,SO,Southern Company,Utilities,"Atlanta, Georgia",2.52,4.93,33.748752,-84.38768449999999
338,LUV,Southwest Airlines,Industrials,"Dallas, Texas",0.36,0.74,32.7766642,-96.79698789999999
339,SWK,Stanley Black & Decker,Industrials,"New Britain, Connecticut",2.77,2.06,41.6612104,-72.7795419
340,SBUX,Starbucks,Consumer Discretionary,"Seattle, Washington",1.64,2.18,47.6062095,-122.3320708
341,STT,State Street Corporation,Financials,"Boston, Massachusetts",2.08,3.66,42.3600825,-71.0588801
342,STLD,Steel Dynamics,Materials,"Fort Wayne, Indiana",0.99,3.94,41.079273,-85.1393513
343,STE,Steris,Health Care,"Dublin, Ireland",1.51,1.0,53.3498053,-6.2603097
344,SYK,Stryker Corporation,Health Care,"Kalamazoo, Michigan",2.3,1.28,42.2917069,-85.5872286
345,SYF,Synchrony Financial,Financials,"Stamford, Connecticut",0.88,3.78,41.0534302,-73.5387341
346,SYY,Sysco,Consumer Staples,"Houston, Texas",1.74,3.22,29.7604267,-95.3698028
347,TROW,T. Rowe Price,Financials,"Baltimore, Maryland",3.46,3.27,39.2903848,-76.6121893
348,TPR,"Tapestry, Inc.",Consumer Discretionary,"New York City, New York",0.68,3.03,40.7127753,-74.0059728
349,TRGP,Targa Resources,Energy,"Houston, Texas",2.02,6.59,29.7604267,-95.3698028
350,TGT,Target Corporation,Consumer Staples,"Minneapolis, Minnesota",2.66,2.34,44.977753,-93.2650108
351,TEL,TE Connectivity,Information Technology,"Schaffhausen, Switzerland",1.88,2.27,47.6958897,8.6380488
352,TFX,Teleflex,Health Care,"Wayne, Pennsylvania",1.36,0.4,40.0415996,-75.3698895
353,TER,Teradyne,Information Technology,"North Reading, Massachusetts",0.39,0.56,42.5750939,-71.0786653
354,TXN,Texas Instruments,Information Technology,"Dallas, Texas",3.6,3.29,32.7766642,-96.79698789999999
355,TXT,Textron,Industrials,"Providence, Rhode Island",0.08,0.24,41.8239891,-71.4128343
356,TMO,Thermo Fisher Scientific,Health Care,"Waltham, Massachusetts",0.85,0.25,42.3764852,-71.2356113
357,TJX,TJX Companies,Consumer Discretionary,"Framingham, Massachusetts",0.46,0.79,42.279286,-71.4161565
358,TSCO,Tractor Supply,Consumer Discretionary,"Brentwood, Tennessee",1.45,1.35,36.0331164,-86.78277720000001
359,TT,Trane Technologies,Industrials,"Dublin, Ireland",2.12,2.06,53.3498053,-6.2603097
360,TDG,TransDigm Group,Industrials,"Cleveland, Ohio",32.5,5.93,41.49932,-81.6943605
361,TRV,Travelers Companies (The),Financials,"New York City, New York",3.34,2.94,40.7127753,-74.0059728
362,TFC,Truist,Financials,"Charlotte, North Carolina",1.8,4.85,35.2270869,-80.8431267
363,TSN,Tyson Foods,Consumer Staples,"Springdale, Arkansas",1.68,2.63,36.1745556,-94.1391271
364,USB,U.S. Bank,Financials,"Minneapolis, Minnesota",1.68,4.78,44.977753,-93.2650108
365,UDR,"UDR, Inc.",Real Estate,"Highlands Ranch, Colorado",1.4,3.8,39.5480789,-104.9739333
366,UNP,Union Pacific Corporation,Industrials,"Omaha, Nebraska",3.88,2.38,41.2565369,-95.9345034
367,UPS,United Parcel Service,Industrials,"Sandy Springs, Georgia",3.99,3.85,33.9304352,-84.3733147
368,UNH,UnitedHealth Group,Health Care,"Minnetonka, Minnesota",4.66,1.7,44.9211836,-93.4687489
369,UHS,Universal Health Services,Health Care,"King of Prussia, Pennsylvania",0.4,0.31,40.1012856,-75.3835525
370,VLO,Valero Energy,Energy,"San Antonio, Texas",3.84,6.49,29.4251905,-98.4945922
371,VTR,Ventas,Real Estate,"Chicago, Illinois",2.49,7.49,41.8781136,-87.6297982
372,VRSK,Verisk,Industrials,"Jersey City, New Jersey",1.06,0.69,40.7177545,-74.0431435
373,VZ,Verizon,Communication Services,"New York City, New York",2.46,5.11,40.7127753,-74.0059728
374,VFC,VF Corporation,Consumer Discretionary,"Denver, Colorado",1.92,3.1,39.7392358,-104.990251
375,VICI,Vici Properties,Real Estate,"New York City, New York",1.22,6.95,40.7127753,-74.0059728
376,V,Visa Inc.,Financials,"San Francisco, California",1.2,0.65,37.7749295,-122.4194155
377,VMC,Vulcan Materials Company,Materials,"Birmingham, Alabama",1.33,1.13,33.5185892,-86.8103567
378,WAB,Wabtec,Industrials,"Pittsburgh, Pennsylvania",0.48,0.71,40.44062479999999,-79.9958864
379,WBA,Walgreens Boots Alliance,Consumer Staples,"Deerfield, Illinois",1.84,4.58,42.1711365,-87.8445119
380,WMT,Walmart,Consumer Staples,"Bentonville, Arkansas",2.15,1.85,36.3723561,-94.21021410000002
381,WM,Waste Management,Industrials,"Houston, Texas",2.15,2.02,29.7604267,-95.3698028
382,WEC,WEC Energy Group,Utilities,"Milwaukee, Wisconsin",2.49,3.03,43.0389025,-87.9064736
383,WFC,Wells Fargo,Financials,"San Francisco, California",1.63,4.81,37.7749295,-122.4194155
384,WELL,Welltower,Real Estate,"Toledo, Ohio",2.96,5.03,41.6528052,-83.5378674
385,WST,West Pharmaceutical Services,Health Care,"Exton, Pennsylvania",0.64,0.38,40.0325817,-75.6274583
386,WDC,Western Digital,Information Technology,"San Jose, California",1.5,2.96,37.33874,-121.8852525
387,WRK,WestRock,Materials,"Atlanta, Georgia",1.33,4.09,33.748752,-84.38768449999999
388,WY,Weyerhaeuser,Real Estate,"Seattle, Washington",0.68,2.79,47.6062095,-122.3320708
389,WHR,Whirlpool Corporation,Consumer Discretionary,"Benton Harbor, Michigan",4.8,3.91,42.1167065,-86.45418939999999
390,WMB,Williams Companies,Energy,"Tulsa, Oklahoma",1.58,10.79,36.1539816,-95.99277500000001
391,WTW,Willis Towers Watson,Financials,"London, United Kingdom",2.69,1.46,51.5072178,-0.1275862
392,GWW,W. W. Grainger,Industrials,"Lake Forest, Illinois",5.85,1.96,42.2586342,-87.840625
393,WYNN,Wynn Resorts,Consumer Discretionary,"Paradise, Nevada",2.0,1.73,36.0971945,-115.1466648
394,XEL,Xcel Energy,Utilities,"Minneapolis, Minnesota",1.69,2.88,44.977753,-93.2650108
395,XYL,Xylem Inc.,Industrials,"White Plains, New York",1.02,1.34,41.03398620000001,-73.7629097
396,YUM,Yum! Brands,Consumer Discretionary,"Louisville, Kentucky",1.83,1.99,38.2526647,-85.7584557
397,ZBH,Zimmer Biomet,Health Care,"Warsaw, Indiana",0.96,0.83,41.2381,-85.8530469
398,ZION,Zions Bancorporation,Financials,"Salt Lake City, Utah",1.36,3.96,40.7607793,-111.8910474
399,ZTS,Zoetis,Health Care,"Parsippany, New Jersey",0.76,0.58,40.8652865,-74.41738769999999
