,ticker,company,industry,location,dividend,dividend_prc,latitude,longitude
271,ROL,"Rollins, Inc.",Industrials,"Atlanta, Georgia",0.31,5.53,33.748752,-84.38768449999999
272,ROP,Roper Technologies,Information Technology,"Sarasota, Florida",0.52,0.64,27.336465,-82.5310117
273,ROST,Ross Stores,Consumer Discretionary,"Dublin, California",0.53,2.23,37.7159396,-121.9101221
274,RCL,Royal Caribbean Group,Consumer Discretionary,"Miami, Florida",0.42,1.85,25.7616798,-80.1917902
275,SPGI,S&P Global,Financials,"New York City, New York",1.02,2.7,40.7127753,-74.0059728
276,SLB,Schlumberger,Energy,"Houston, Texas",1.08,2.02,29.7604267,-95.3698028
277,STX,Seagate Technology,Information Technology,"Dublin, Ireland",1.0,6.57,53.3498053,-6.2603097
278,SEE,Sealed Air,Materials,"Charlotte, North Carolina",0.52,3.72,35.2270869,-80.8431267
279,SRE,Sempra Energy,Utilities,"San Diego, California",2.28,5.31,32.715738,-117.1610838
280,SHW,Sherwin-Williams,Materials,"Cleveland, Ohio",1.54,4.79,41.49932,-81.6943605
281,SPG,Simon Property Group,Real Estate,"Indianapolis, Indiana",4.1,5.11,39.768403,-86.158068
282,SJM,J.M. Smucker Company (The),Consumer Staples,"Orrville, Ohio",1.96,3.4,40.8436663,-81.7640212
283,SNA,Snap-on,Industrials,"Kenosha, Wisconsin",1.36,2.84,42.5847425,-87.82118539999999
284,SO,Southern Company,Utilities,"Atlanta, Georgia",1.92,7.04,33.748752,-84.38768449999999
285,LUV,Southwest Airlines,Industrials,"Dallas, Texas",0.03,0.36,32.7766642,-96.79698789999999
286,SWK,Stanley Black & Decker,Industrials,"New Britain, Connecticut",1.72,3.28,41.6612104,-72.7795419
287,SBUX,Starbucks,Consumer Discretionary,"Seattle, Washington",0.68,3.51,47.6062095,-122.3320708
288,STT,State Street Corporation,Financials,"Boston, Massachusetts",0.9,2.74,42.3600825,-71.0588801
289,STLD,Steel Dynamics,Materials,"Fort Wayne, Indiana",0.4,4.21,41.079273,-85.1393513
290,STE,Steris,Health Care,"Dublin, Ireland",0.7,2.64,53.3498053,-6.2603097
291,SYK,Stryker Corporation,Health Care,"Kalamazoo, Michigan",0.85,1.83,42.2917069,-85.5872286
292,SYY,Sysco,Consumer Staples,"Houston, Texas",1.07,5.17,29.7604267,-95.3698028
293,TROW,T. Rowe Price,Financials,"Baltimore, Maryland",1.33,3.16,39.2903848,-76.6121893
294,TPR,"Tapestry, Inc.",Consumer Discretionary,"New York City, New York",1.05,2.21,40.7127753,-74.0059728
295,TRGP,Targa Resources,Energy,"Houston, Texas",1.4,5.92,29.7604267,-95.3698028
296,TGT,Target Corporation,Consumer Staples,"Minneapolis, Minnesota",1.26,3.09,44.977753,-93.2650108
297,TEL,TE Connectivity,Information Technology,"Schaffhausen, Switzerland",0.78,3.26,47.6958897,8.6380488
298,TFX,Teleflex,Health Care,"Wayne, Pennsylvania",1.36,2.49,40.0415996,-75.3698895
299,TXN,Texas Instruments,Information Technology,"Dallas, Texas",0.68,2.97,32.7766642,-96.79698789999999
300,TXT,Textron,Industrials,"Providence, Rhode Island",0.08,0.35,41.8239891,-71.4128343
301,TMO,Thermo Fisher Scientific,Health Care,"Waltham, Massachusetts",0.39,0.74,42.3764852,-71.2356113
302,TJX,TJX Companies,Consumer Discretionary,"Framingham, Massachusetts",0.52,3.33,42.279286,-71.4161565
303,TSCO,Tractor Supply,Consumer Discretionary,"Brentwood, Tennessee",0.64,1.69,36.0331164,-86.78277720000001
304,TT,Trane Technologies,Industrials,"Dublin, Ireland",0.6,2.35,53.3498053,-6.2603097
305,TRV,Travelers Companies (The),Financials,"New York City, New York",1.74,3.77,40.7127753,-74.0059728
306,TFC,Truist,Financials,"Charlotte, North Carolina",0.72,3.83,35.2270869,-80.8431267
307,TSN,Tyson Foods,Consumer Staples,"Springdale, Arkansas",0.16,1.06,36.1745556,-94.1391271
308,USB,U.S. Bank,Financials,"Minneapolis, Minnesota",0.71,3.16,44.977753,-93.2650108
309,UDR,"UDR, Inc.",Real Estate,"Highlands Ranch, Colorado",0.86,5.09,39.5480789,-104.9739333
310,ULTA,Ulta Beauty,Consumer Discretionary,"Bolingbrook, Illinois",1.0,1.13,41.69864159999999,-88.0683955
311,UNP,Union Pacific Corporation,Industrials,"Omaha, Nebraska",2.4,5.5,41.2565369,-95.9345034
312,UPS,United Parcel Service,Industrials,"Sandy Springs, Georgia",2.23,4.21,33.9304352,-84.3733147
313,UNH,UnitedHealth Group,Health Care,"Minnetonka, Minnesota",0.75,1.65,44.9211836,-93.4687489
314,UHS,Universal Health Services,Health Care,"King of Prussia, Pennsylvania",0.2,0.52,40.1012856,-75.3835525
315,VLO,Valero Energy,Energy,"San Antonio, Texas",0.62,4.15,29.4251905,-98.4945922
316,VTR,Ventas,Real Estate,"Chicago, Illinois",2.44,8.17,41.8781136,-87.6297982
317,VZ,Verizon,Communication Services,"New York City, New York",2.0,8.81,40.7127753,-74.0059728
318,VFC,VF Corporation,Consumer Discretionary,"Denver, Colorado",2.88,11.48,39.7392358,-104.990251
319,V,Visa Inc.,Financials,"San Francisco, California",1.1,4.16,37.7749295,-122.4194155
320,VMC,Vulcan Materials Company,Materials,"Birmingham, Alabama",0.04,0.12,33.5185892,-86.8103567
321,WAB,Wabtec,Industrials,"Pittsburgh, Pennsylvania",0.14,0.4,40.44062479999999,-79.9958864
322,WBA,Walgreens Boots Alliance,Consumer Staples,"Deerfield, Illinois",0.95,3.96,42.1711365,-87.8445119
323,WMT,Walmart,Consumer Staples,"Bentonville, Arkansas",1.56,3.2,36.3723561,-94.21021410000002
324,WM,Waste Management,Industrials,"Houston, Texas",1.4,5.64,29.7604267,-95.3698028
325,WEC,WEC Energy Group,Utilities,"Milwaukee, Wisconsin",1.16,4.73,43.0389025,-87.9064736
326,WFC,Wells Fargo,Financials,"San Francisco, California",0.78,3.43,37.7749295,-122.4194155
327,WELL,Welltower,Real Estate,"Toledo, Ohio",2.94,8.72,41.6528052,-83.5378674
328,WST,West Pharmaceutical Services,Health Care,"Exton, Pennsylvania",0.72,3.78,40.0325817,-75.6274583
329,WDC,Western Digital,Information Technology,"San Jose, California",0.25,0.8,37.33874,-121.8852525
330,WY,Weyerhaeuser,Real Estate,"Seattle, Washington",0.6,4.51,47.6062095,-122.3320708
331,WHR,Whirlpool Corporation,Consumer Discretionary,"Benton Harbor, Michigan",2.0,4.25,42.1167065,-86.45418939999999
332,WMB,Williams Companies,Energy,"Tulsa, Oklahoma",7.08,49.7,36.1539816,-95.99277500000001
333,GWW,W. W. Grainger,Industrials,"Lake Forest, Illinois",2.92,1.83,42.2586342,-87.840625
334,WYNN,Wynn Resorts,Consumer Discretionary,"Paradise, Nevada",7.0,8.44,36.0971945,-115.1466648
335,XEL,Xcel Energy,Utilities,"Minneapolis, Minnesota",1.06,5.56,44.977753,-93.2650108
336,XYL,Xylem Inc.,Industrials,"White Plains, New York",0.4,1.89,41.03398620000001,-73.7629097
337,YUM,Yum! Brands,Consumer Discretionary,"Louisville, Kentucky",1.14,3.28,38.2526647,-85.7584557
338,ZBH,Zimmer Biomet,Health Care,"Warsaw, Indiana",0.54,0.95,41.2381,-85.8530469
339,ZION,Zions Bancorporation,Financials,"Salt Lake City, Utah",0.04,0.27,40.7607793,-111.8910474
